2022-01-04 19:16:15.832 | INFO     | __main__:<module>:54 - | Epoch 0 | batch 4500 | loss : 0.0016778686311509875|
2022-01-04 19:16:44.078 | INFO     | __main__:<module>:54 - | Epoch 0 | batch 4520 | loss : 0.0017539296529989327|
2022-01-04 19:17:12.314 | INFO     | __main__:<module>:54 - | Epoch 0 | batch 4540 | loss : 0.0017377844991137803|
2022-01-04 19:17:40.563 | INFO     | __main__:<module>:54 - | Epoch 0 | batch 4560 | loss : 0.0017088044108005992|
2022-01-04 19:18:08.785 | INFO     | __main__:<module>:54 - | Epoch 0 | batch 4580 | loss : 0.0016538222283775628|
2022-01-04 19:18:37.017 | INFO     | __main__:<module>:54 - | Epoch 0 | batch 4600 | loss : 0.0017041322459345279|
2022-01-04 19:19:05.079 | INFO     | __main__:<module>:54 - | Epoch 0 | batch 4620 | loss : 0.001633943830217634|
2022-01-04 19:19:33.305 | INFO     | __main__:<module>:54 - | Epoch 0 | batch 4640 | loss : 0.001724216239205722|
2022-01-04 19:20:01.505 | INFO     | __main__:<module>:54 - | Epoch 0 | batch 4660 | loss : 0.0016269198814686788|
2022-01-04 19:20:29.783 | INFO     | __main__:<module>:54 - | Epoch 0 | batch 4680 | loss : 0.001578125994429629|
2022-01-04 19:20:57.855 | INFO     | __main__:<module>:54 - | Epoch 0 | batch 4700 | loss : 0.0016258290473451006|
2022-01-04 19:21:26.061 | INFO     | __main__:<module>:54 - | Epoch 0 | batch 4720 | loss : 0.001632012553134207|
2022-01-04 19:21:54.284 | INFO     | __main__:<module>:54 - | Epoch 0 | batch 4740 | loss : 0.0015694176597434257|
2022-01-04 19:22:22.496 | INFO     | __main__:<module>:54 - | Epoch 0 | batch 4760 | loss : 0.0016009267638711368|
2022-01-04 19:22:50.655 | INFO     | __main__:<module>:54 - | Epoch 0 | batch 4780 | loss : 0.0014809087729354283|
2022-01-04 19:23:18.740 | INFO     | __main__:<module>:54 - | Epoch 0 | batch 4800 | loss : 0.001551040212313334|
2022-01-04 19:23:46.965 | INFO     | __main__:<module>:54 - | Epoch 0 | batch 4820 | loss : 0.0015850284782188068|
2022-01-04 19:24:15.528 | INFO     | __main__:<module>:54 - | Epoch 0 | batch 4840 | loss : 0.0014654675791086244|
2022-01-04 19:24:43.884 | INFO     | __main__:<module>:54 - | Epoch 0 | batch 4860 | loss : 0.0015942249769045982|
2022-01-04 19:25:12.329 | INFO     | __main__:<module>:54 - | Epoch 0 | batch 4880 | loss : 0.0016089915252122723|
2022-01-04 19:25:40.676 | INFO     | __main__:<module>:54 - | Epoch 0 | batch 4900 | loss : 0.0015084326023958167|
2022-01-04 19:26:08.865 | INFO     | __main__:<module>:54 - | Epoch 0 | batch 4920 | loss : 0.0014637723201658668|
2022-01-04 19:26:37.093 | INFO     | __main__:<module>:54 - | Epoch 0 | batch 4940 | loss : 0.0014227177932677481|
2022-01-04 19:27:05.279 | INFO     | __main__:<module>:54 - | Epoch 0 | batch 4960 | loss : 0.0015169545527427427|
2022-01-04 19:27:33.476 | INFO     | __main__:<module>:54 - | Epoch 0 | batch 4980 | loss : 0.0014928427087255271|
2022-01-04 19:28:01.688 | INFO     | __main__:<module>:54 - | Epoch 0 | batch 5000 | loss : 0.0015019319534301757|
2022-01-04 19:28:07.899 | CRITICAL | __main__:<module>:56 - | Epoch 0 | batch 5004 | loss : 0.0014938036981913493 |
2022-01-04 19:29:09.909 | INFO     | __main__:<module>:54 - | Epoch 1 | batch 20 | loss : 0.3473392963409424|
2022-01-04 19:29:38.060 | INFO     | __main__:<module>:54 - | Epoch 1 | batch 40 | loss : 0.18942464590072633|
2022-01-04 19:30:06.244 | INFO     | __main__:<module>:54 - | Epoch 1 | batch 60 | loss : 0.11839870611826579|
2022-01-04 19:30:34.434 | INFO     | __main__:<module>:54 - | Epoch 1 | batch 80 | loss : 0.087913978099823|
2022-01-04 19:31:02.655 | INFO     | __main__:<module>:54 - | Epoch 1 | batch 100 | loss : 0.07119601249694824|
2022-01-04 19:31:30.867 | INFO     | __main__:<module>:54 - | Epoch 1 | batch 120 | loss : 0.06491230328877767|
2022-01-04 19:31:59.133 | INFO     | __main__:<module>:54 - | Epoch 1 | batch 140 | loss : 0.04863346985408238|
2022-01-04 19:32:27.328 | INFO     | __main__:<module>:54 - | Epoch 1 | batch 160 | loss : 0.0441842645406723|
2022-01-04 19:32:55.575 | INFO     | __main__:<module>:54 - | Epoch 1 | batch 180 | loss : 0.03946752548217773|
2022-01-04 19:33:23.786 | INFO     | __main__:<module>:54 - | Epoch 1 | batch 200 | loss : 0.036807889938354495|
2022-01-04 19:33:51.957 | INFO     | __main__:<module>:54 - | Epoch 1 | batch 220 | loss : 0.03183656172318892|
2022-01-04 19:34:20.174 | INFO     | __main__:<module>:54 - | Epoch 1 | batch 240 | loss : 0.030337196588516236|
2022-01-04 19:34:48.317 | INFO     | __main__:<module>:54 - | Epoch 1 | batch 260 | loss : 0.026747720058147725|
2022-01-04 19:35:16.605 | INFO     | __main__:<module>:54 - | Epoch 1 | batch 280 | loss : 0.024574593135288782|
2022-01-04 19:35:44.860 | INFO     | __main__:<module>:54 - | Epoch 1 | batch 300 | loss : 0.023403620719909667|
2022-01-04 19:36:13.123 | INFO     | __main__:<module>:54 - | Epoch 1 | batch 320 | loss : 0.022096091508865358|
2022-01-04 19:36:41.324 | INFO     | __main__:<module>:54 - | Epoch 1 | batch 340 | loss : 0.01991866476395551|
2022-01-04 19:37:09.571 | INFO     | __main__:<module>:54 - | Epoch 1 | batch 360 | loss : 0.01903424263000488|
2022-01-04 19:37:37.733 | INFO     | __main__:<module>:54 - | Epoch 1 | batch 380 | loss : 0.01828529207330001|
2022-01-04 19:38:05.979 | INFO     | __main__:<module>:54 - | Epoch 1 | batch 400 | loss : 0.01670531392097473|
2022-01-04 19:38:34.211 | INFO     | __main__:<module>:54 - | Epoch 1 | batch 420 | loss : 0.01758599848974319|
2022-01-04 19:39:02.458 | INFO     | __main__:<module>:54 - | Epoch 1 | batch 440 | loss : 0.016108469529585404|
2022-01-04 19:39:30.683 | INFO     | __main__:<module>:54 - | Epoch 1 | batch 460 | loss : 0.014984882396200428|
2022-01-04 19:39:58.930 | INFO     | __main__:<module>:54 - | Epoch 1 | batch 480 | loss : 0.01467089851697286|
2022-01-04 19:40:27.167 | INFO     | __main__:<module>:54 - | Epoch 1 | batch 500 | loss : 0.01410075569152832|
2022-01-04 19:40:55.396 | INFO     | __main__:<module>:54 - | Epoch 1 | batch 520 | loss : 0.013805176661564753|
2022-01-04 19:41:23.665 | INFO     | __main__:<module>:54 - | Epoch 1 | batch 540 | loss : 0.012840418462400083|
2022-01-04 19:41:51.904 | INFO     | __main__:<module>:54 - | Epoch 1 | batch 560 | loss : 0.012381296498434884|
2022-01-04 19:42:20.140 | INFO     | __main__:<module>:54 - | Epoch 1 | batch 580 | loss : 0.012707095310605805|
2022-01-04 19:42:48.310 | INFO     | __main__:<module>:54 - | Epoch 1 | batch 600 | loss : 0.011009518305460613|
2022-01-04 19:43:16.526 | INFO     | __main__:<module>:54 - | Epoch 1 | batch 620 | loss : 0.012276888662768949|
2022-01-04 19:43:44.783 | INFO     | __main__:<module>:54 - | Epoch 1 | batch 640 | loss : 0.011147549003362655|
2022-01-04 19:44:13.029 | INFO     | __main__:<module>:54 - | Epoch 1 | batch 660 | loss : 0.01074613296624386|
2022-01-04 19:44:41.279 | INFO     | __main__:<module>:54 - | Epoch 1 | batch 680 | loss : 0.010176324844360351|
2022-01-04 19:45:09.572 | INFO     | __main__:<module>:54 - | Epoch 1 | batch 700 | loss : 0.010838162558419363|
2022-01-04 19:45:37.760 | INFO     | __main__:<module>:54 - | Epoch 1 | batch 720 | loss : 0.009300243854522706|
2022-01-04 19:46:06.020 | INFO     | __main__:<module>:54 - | Epoch 1 | batch 740 | loss : 0.009239620775789829|
2022-01-04 19:46:34.249 | INFO     | __main__:<module>:54 - | Epoch 1 | batch 760 | loss : 0.009697927926716051|
2022-01-04 19:47:02.533 | INFO     | __main__:<module>:54 - | Epoch 1 | batch 780 | loss : 0.00833732531620906|
2022-01-04 19:47:30.813 | INFO     | __main__:<module>:54 - | Epoch 1 | batch 800 | loss : 0.008473823666572572|
2022-01-04 19:47:59.001 | INFO     | __main__:<module>:54 - | Epoch 1 | batch 820 | loss : 0.008636180947466595|
2022-01-04 19:48:27.186 | INFO     | __main__:<module>:54 - | Epoch 1 | batch 840 | loss : 0.00795858587537493|
2022-01-04 19:48:55.427 | INFO     | __main__:<module>:54 - | Epoch 1 | batch 860 | loss : 0.00784083466197169|
2022-01-04 19:49:23.647 | INFO     | __main__:<module>:54 - | Epoch 1 | batch 880 | loss : 0.007197838479822332|
2022-01-04 19:49:51.905 | INFO     | __main__:<module>:54 - | Epoch 1 | batch 900 | loss : 0.008035604688856337|
2022-01-04 19:50:20.158 | INFO     | __main__:<module>:54 - | Epoch 1 | batch 920 | loss : 0.007953329189963963|
2022-01-04 19:50:48.307 | INFO     | __main__:<module>:54 - | Epoch 1 | batch 940 | loss : 0.0073511849058435315|
2022-01-04 19:51:16.582 | INFO     | __main__:<module>:54 - | Epoch 1 | batch 960 | loss : 0.006822496652603149|
2022-01-04 19:51:44.817 | INFO     | __main__:<module>:54 - | Epoch 1 | batch 980 | loss : 0.007022767164269272|
2022-01-04 19:52:13.076 | INFO     | __main__:<module>:54 - | Epoch 1 | batch 1000 | loss : 0.006592347621917725|
2022-01-04 19:52:41.282 | INFO     | __main__:<module>:54 - | Epoch 1 | batch 1020 | loss : 0.006490516662597656|
2022-01-04 19:53:09.566 | INFO     | __main__:<module>:54 - | Epoch 1 | batch 1040 | loss : 0.006388219961753258|
2022-01-04 19:53:37.773 | INFO     | __main__:<module>:54 - | Epoch 1 | batch 1060 | loss : 0.006304760699002248|
2022-01-04 19:54:06.010 | INFO     | __main__:<module>:54 - | Epoch 1 | batch 1080 | loss : 0.006175206325672291|
2022-01-04 19:54:34.273 | INFO     | __main__:<module>:54 - | Epoch 1 | batch 1100 | loss : 0.006075824390758168|
2022-01-04 19:55:02.507 | INFO     | __main__:<module>:54 - | Epoch 1 | batch 1120 | loss : 0.005862431015287127|
2022-01-04 19:55:30.751 | INFO     | __main__:<module>:54 - | Epoch 1 | batch 1140 | loss : 0.005323741728799385|
2022-01-04 19:55:59.014 | INFO     | __main__:<module>:54 - | Epoch 1 | batch 1160 | loss : 0.005515968799591065|
2022-01-04 19:56:27.195 | INFO     | __main__:<module>:54 - | Epoch 1 | batch 1180 | loss : 0.005593680123151359|
2022-01-04 19:56:55.439 | INFO     | __main__:<module>:54 - | Epoch 1 | batch 1200 | loss : 0.005619140068689982|
2022-01-04 19:57:23.682 | INFO     | __main__:<module>:54 - | Epoch 1 | batch 1220 | loss : 0.00552580903788082|
2022-01-04 19:57:51.972 | INFO     | __main__:<module>:54 - | Epoch 1 | batch 1240 | loss : 0.005092610082318706|
2022-01-04 19:58:20.234 | INFO     | __main__:<module>:54 - | Epoch 1 | batch 1260 | loss : 0.005045547182597811|
2022-01-04 19:58:48.262 | INFO     | __main__:<module>:54 - | Epoch 1 | batch 1280 | loss : 0.0050637640058994295|
2022-01-04 19:59:16.550 | INFO     | __main__:<module>:54 - | Epoch 1 | batch 1300 | loss : 0.004854401441720816|
2022-01-04 19:59:44.906 | INFO     | __main__:<module>:54 - | Epoch 1 | batch 1320 | loss : 0.005043844381968181|
2022-01-04 20:00:13.436 | INFO     | __main__:<module>:54 - | Epoch 1 | batch 1340 | loss : 0.004625992632623929|
2022-01-04 20:00:42.270 | INFO     | __main__:<module>:54 - | Epoch 1 | batch 1360 | loss : 0.0045428633689880375|
2022-01-04 20:01:10.591 | INFO     | __main__:<module>:54 - | Epoch 1 | batch 1380 | loss : 0.004954655619635098|
2022-01-04 20:01:38.791 | INFO     | __main__:<module>:54 - | Epoch 1 | batch 1400 | loss : 0.004426486492156982|
2022-01-04 20:02:07.060 | INFO     | __main__:<module>:54 - | Epoch 1 | batch 1420 | loss : 0.004506402284326688|
2022-01-04 20:02:35.359 | INFO     | __main__:<module>:54 - | Epoch 1 | batch 1440 | loss : 0.00448286169105106|
2022-01-04 20:03:03.523 | INFO     | __main__:<module>:54 - | Epoch 1 | batch 1460 | loss : 0.004581952421632531|
2022-01-04 20:03:31.808 | INFO     | __main__:<module>:54 - | Epoch 1 | batch 1480 | loss : 0.004517444082208582|
2022-01-04 20:04:00.098 | INFO     | __main__:<module>:54 - | Epoch 1 | batch 1500 | loss : 0.004391706466674804|
2022-01-04 20:04:28.288 | INFO     | __main__:<module>:54 - | Epoch 1 | batch 1520 | loss : 0.004507519069470858|
2022-01-04 20:04:56.559 | INFO     | __main__:<module>:54 - | Epoch 1 | batch 1540 | loss : 0.003985665680526139|
2022-01-04 20:05:24.847 | INFO     | __main__:<module>:54 - | Epoch 1 | batch 1560 | loss : 0.004205005596845578|
2022-01-04 20:05:53.170 | INFO     | __main__:<module>:54 - | Epoch 1 | batch 1580 | loss : 0.00385953655725793|
2022-01-04 20:06:21.466 | INFO     | __main__:<module>:54 - | Epoch 1 | batch 1600 | loss : 0.0042296195030212405|
2022-01-04 20:06:49.797 | INFO     | __main__:<module>:54 - | Epoch 1 | batch 1620 | loss : 0.00394514490056921|
2022-01-04 20:07:18.006 | INFO     | __main__:<module>:54 - | Epoch 1 | batch 1640 | loss : 0.00406522925307111|
2022-01-04 20:07:46.274 | INFO     | __main__:<module>:54 - | Epoch 1 | batch 1660 | loss : 0.003690013828047787|
2022-01-04 20:08:14.630 | INFO     | __main__:<module>:54 - | Epoch 1 | batch 1680 | loss : 0.003515372389838809|
2022-01-04 20:08:42.849 | INFO     | __main__:<module>:54 - | Epoch 1 | batch 1700 | loss : 0.003961599013384651|
2022-01-04 20:09:11.356 | INFO     | __main__:<module>:54 - | Epoch 1 | batch 1720 | loss : 0.0035836957221807436|
2022-01-04 20:09:40.102 | INFO     | __main__:<module>:54 - | Epoch 1 | batch 1740 | loss : 0.00354836096708802|
2022-01-04 20:10:08.696 | INFO     | __main__:<module>:54 - | Epoch 1 | batch 1760 | loss : 0.003888119621710344|
2022-01-04 20:10:37.194 | INFO     | __main__:<module>:54 - | Epoch 1 | batch 1780 | loss : 0.0036874886309162954|
2022-01-04 20:11:05.694 | INFO     | __main__:<module>:54 - | Epoch 1 | batch 1800 | loss : 0.0034979401694403755|
2022-01-04 20:11:34.261 | INFO     | __main__:<module>:54 - | Epoch 1 | batch 1820 | loss : 0.003639239007300073|
2022-01-04 20:12:02.810 | INFO     | __main__:<module>:54 - | Epoch 1 | batch 1840 | loss : 0.0035664877165918767|
2022-01-04 20:12:31.443 | INFO     | __main__:<module>:54 - | Epoch 1 | batch 1860 | loss : 0.0032543243900422128|
2022-01-04 20:13:00.164 | INFO     | __main__:<module>:54 - | Epoch 1 | batch 1880 | loss : 0.0032109808414540393|
2022-01-04 20:13:28.741 | INFO     | __main__:<module>:54 - | Epoch 1 | batch 1900 | loss : 0.003053179289165296|
2022-01-04 20:13:57.276 | INFO     | __main__:<module>:54 - | Epoch 1 | batch 1920 | loss : 0.0032320121924082437|
